Id,Category
1392,skull
1393,skateboard
1394,skateboard
1395,rifle
1396,pineapple
1397,pineapple
1398,pear
1399,scorpion
1400,parrot
1401,moustache
1402,paintbrush
1403,spoon
1404,mug
1405,paintbrush
1406,pool
1407,skateboard
1408,scorpion
1409,panda
1410,nail
1411,pillow
1412,screwdriver
1413,sailboat
1414,rifle
1415,paintbrush
1416,moustache
1417,skull
1418,octagon
1419,pear
1420,moustache
1421,rollerskates
1422,skull
1423,squiggle
1424,mouth
1425,skateboard
1426,sailboat
1427,pool
1428,skateboard
1429,sink
1430,parrot
1431,peanut
1432,rabbit
1433,pencil
1434,paintbrush
1435,apple
1436,apple
1437,rollerskates
1438,pineapple
1439,sailboat
1440,rabbit
1441,paintbrush
1442,sailboat
1443,sailboat
1444,sailboat
1445,pear
1446,rollerskates
1447,rabbit
1448,rollerskates
1449,spoon
1450,skateboard
1451,pear
1452,penguin
1453,rifle
1454,octagon
1455,mouth
1456,scorpion
1457,sink
1458,scorpion
1459,mouth
1460,pool
1461,rollerskates
1462,sailboat
1463,pineapple
1464,shovel
1465,penguin
1466,mouth
1467,mouth
1468,panda
1469,rifle
1470,pillow
1471,mug
1472,spoon
1473,shovel
1474,mouth
1475,empty
1476,rabbit
1477,panda
1478,rabbit
1479,nose
1480,shovel
1481,pillow
1482,moustache
1483,mouth
1484,shovel
1485,peanut
1486,panda
1487,skateboard
1488,pillow
1489,skateboard
1490,mouth
1491,mouth
1492,moustache
1493,pear
1494,rhinoceros
1495,panda
1496,screwdriver
1497,apple
1498,sailboat
1499,pineapple
1500,pineapple
1501,pool
1502,rhinoceros
1503,sailboat
1504,rollerskates
1505,paintbrush
1506,pineapple
1507,mouth
1508,nail
1509,mouth
1510,pillow
1511,moustache
1512,spoon
1513,pillow
1514,apple
1515,pillow
1516,sailboat
1517,sailboat
1518,moustache
1519,mug
1520,scorpion
1521,paintbrush
1522,rifle
1523,moustache
1524,moustache
1525,sink
1526,pineapple
1527,apple
1528,pool
1529,skull
1530,nail
1531,sink
1532,octagon
1533,scorpion
1534,mouth
1535,nose
1536,rollerskates
1537,parrot
1538,shovel
1539,mug
1540,peanut
1541,sink
1542,pear
1543,rollerskates
1544,skull
1545,moustache
1546,sailboat
1547,octagon
1548,mouth
1549,mouth
1550,pencil
1551,rhinoceros
1552,pineapple
1553,mouth
1554,penguin
1555,scorpion
1556,squiggle
1557,scorpion
1558,mug
1559,penguin
1560,moustache
1561,panda
1562,pineapple
1563,rabbit
1564,apple
1565,skateboard
1566,rifle
1567,pillow
1568,rifle
1569,empty
1570,penguin
1571,mug
1572,octagon
1573,pineapple
1574,peanut
1575,apple
1576,pool
1577,pencil
1578,pear
1579,apple
1580,skull
1581,nail
1582,rabbit
1583,skull
1584,pencil
1585,nose
1586,sailboat
1587,panda
1588,octagon
1589,empty
1590,sailboat
1591,moustache
1592,spoon
1593,paintbrush
1594,pear
1595,mouth
1596,skull
1597,sink
1598,skull
1599,penguin
1600,rifle
1601,pool
1602,rifle
1603,rollerskates
1604,rifle
1605,nose
1606,mouth
1607,pear
1608,apple
1609,rifle
1610,pool
1611,pool
1612,rifle
1613,scorpion
1614,pool
1615,screwdriver
1616,rabbit
1617,mug
1618,moustache
1619,skull
1620,pencil
1621,moustache
1622,mouth
1623,sink
1624,paintbrush
1625,sailboat
1626,pear
1627,scorpion
1628,apple
1629,rabbit
1630,paintbrush
1631,mouth
1632,octagon
1633,peanut
1634,nail
1635,penguin
1636,parrot
1637,skateboard
1638,parrot
1639,rollerskates
1640,pool
1641,octagon
1642,apple
1643,sink
1644,squiggle
1645,empty
1646,squiggle
1647,rifle
1648,mouth
1649,scorpion
1650,moustache
1651,penguin
1652,pineapple
1653,mug
1654,moustache
1655,scorpion
1656,pear
1657,rifle
1658,nail
1659,moustache
1660,sailboat
1661,rhinoceros
1662,parrot
1663,octagon
1664,rabbit
1665,nail
1666,pineapple
1667,rhinoceros
1668,mouth
1669,paintbrush
1670,rifle
1671,spoon
1672,sink
1673,mouth
1674,sailboat
1675,mouth
1676,rifle
1677,sink
1678,pineapple
1679,spoon
1680,penguin
1681,pool
1682,mouth
1683,rabbit
1684,pineapple
1685,paintbrush
1686,skull
1687,pool
1688,penguin
1689,rifle
1690,mouth
1691,peanut
1692,sailboat
1693,skateboard
1694,skull
1695,rifle
1696,sink
1697,sink
1698,scorpion
1699,rabbit
1700,rabbit
1701,pear
1702,empty
1703,nail
1704,squiggle
1705,parrot
1706,octagon
1707,parrot
1708,peanut
1709,skull
1710,skateboard
1711,pencil
1712,pineapple
1713,shovel
1714,pillow
1715,sink
1716,nose
1717,pillow
1718,paintbrush
1719,pineapple
1720,shovel
1721,paintbrush
1722,penguin
1723,rhinoceros
1724,sink
1725,shovel
1726,rabbit
1727,apple
1728,skateboard
1729,mug
1730,apple
1731,rifle
1732,parrot
1733,rabbit
1734,rifle
1735,moustache
1736,octagon
1737,mouth
1738,empty
1739,rollerskates
1740,mouth
1741,skateboard
1742,rifle
1743,sailboat
1744,rifle
1745,nail
1746,pineapple
1747,parrot
1748,pool
1749,penguin
1750,pool
1751,pineapple
1752,nail
1753,skull
1754,pineapple
1755,screwdriver
1756,screwdriver
1757,octagon
1758,nail
1759,spoon
1760,skull
1761,penguin
1762,octagon
1763,paintbrush
1764,pineapple
1765,pencil
1766,rifle
1767,empty
1768,pool
1769,parrot
1770,pool
1771,rabbit
1772,parrot
1773,pool
1774,apple
1775,penguin
1776,skateboard
1777,skull
1778,octagon
1779,rabbit
1780,screwdriver
1781,penguin
1782,empty
1783,rifle
1784,nose
1785,panda
1786,shovel
1787,pencil
1788,rifle
1789,squiggle
1790,penguin
1791,pineapple
1792,pool
1793,penguin
1794,sailboat
1795,parrot
1796,rifle
1797,apple
1798,penguin
1799,skull
1800,pear
1801,peanut
1802,parrot
1803,sailboat
1804,rabbit
1805,rifle
1806,mouth
1807,moustache
1808,mouth
1809,mouth
1810,peanut
1811,pool
1812,octagon
1813,rifle
1814,penguin
1815,paintbrush
1816,rifle
1817,scorpion
1818,sailboat
1819,rabbit
1820,pineapple
1821,nail
1822,rifle
1823,mug
1824,rifle
1825,scorpion
1826,sink
1827,sink
1828,skateboard
1829,apple
1830,moustache
1831,pear
1832,pineapple
1833,sink
1834,skateboard
1835,parrot
1836,moustache
1837,empty
1838,apple
1839,moustache
1840,mouth
1841,moustache
1842,shovel
1843,pool
1844,panda
1845,pool
1846,pool
1847,sailboat
1848,pear
1849,pineapple
1850,skateboard
1851,pool
1852,panda
1853,pool
1854,sailboat
1855,pillow
1856,pineapple
1857,sailboat
1858,sailboat
1859,sink
1860,peanut
1861,rhinoceros
1862,pillow
1863,penguin
1864,nose
1865,rifle
1866,pillow
1867,rollerskates
1868,pineapple
1869,peanut
1870,mug
1871,mug
1872,skull
1873,mouth
1874,sailboat
1875,sailboat
1876,octagon
1877,pool
1878,sailboat
1879,nail
1880,pool
1881,pineapple
1882,moustache
1883,panda
1884,mouth
1885,pool
1886,moustache
1887,skateboard
1888,apple
1889,mug
1890,rabbit
1891,panda
1892,sailboat
1893,pineapple
1894,rabbit
1895,shovel
1896,pencil
1897,nose
1898,mug
1899,pool
1900,sailboat
1901,sailboat
1902,parrot
1903,moustache
1904,skull
1905,sailboat
1906,apple
1907,pillow
1908,shovel
1909,screwdriver
1910,nail
1911,peanut
1912,skull
1913,spoon
1914,pear
1915,nail
1916,mug
1917,rifle
1918,skateboard
1919,penguin
1920,moustache
1921,pillow
1922,empty
1923,pillow
1924,apple
1925,empty
1926,screwdriver
1927,rollerskates
1928,scorpion
1929,pineapple
1930,empty
1931,nail
1932,rifle
1933,octagon
1934,octagon
1935,skateboard
1936,octagon
1937,skateboard
1938,empty
1939,spoon
1940,rollerskates
1941,octagon
1942,rollerskates
1943,rhinoceros
1944,rabbit
1945,skateboard
1946,paintbrush
1947,rhinoceros
1948,octagon
1949,mug
1950,skateboard
1951,nail
1952,skull
1953,apple
1954,pool
1955,apple
1956,parrot
1957,rabbit
1958,rifle
1959,scorpion
1960,rabbit
1961,rollerskates
1962,pool
1963,pineapple
1964,scorpion
1965,sailboat
1966,sailboat
1967,scorpion
1968,scorpion
1969,scorpion
1970,octagon
1971,mouth
1972,nose
1973,parrot
1974,scorpion
1975,skateboard
1976,rifle
1977,mouth
1978,pear
1979,pool
1980,spoon
1981,mouth
1982,empty
1983,sailboat
1984,rabbit
1985,mouth
1986,penguin
1987,pool
1988,panda
1989,octagon
1990,paintbrush
1991,paintbrush
1992,peanut
1993,skateboard
1994,octagon
1995,moustache
1996,mouth
1997,moustache
1998,sink
1999,peanut
2000,empty
2001,panda
2002,nose
2003,mouth
2004,scorpion
2005,mouth
2006,pear
2007,rifle
2008,rifle
2009,mouth
2010,pencil
2011,skull
2012,nail
2013,skateboard
2014,apple
2015,nose
2016,sink
2017,moustache
2018,mug
2019,mug
2020,rifle
2021,spoon
2022,mouth
2023,pillow
2024,skateboard
2025,octagon
2026,pool
2027,rollerskates
2028,empty
2029,mouth
2030,sailboat
2031,peanut
2032,pineapple
2033,spoon
2034,pool
2035,squiggle
2036,empty
2037,skateboard
2038,scorpion
2039,pear
2040,paintbrush
2041,octagon
2042,moustache
2043,mouth
2044,pineapple
2045,sink
2046,mug
2047,apple
2048,panda
2049,mouth
2050,empty
2051,rollerskates
2052,pool
2053,pencil
2054,rollerskates
2055,empty
2056,pool
2057,pineapple
2058,apple
2059,peanut
2060,pool
2061,pool
2062,skateboard
2063,rhinoceros
2064,parrot
2065,pineapple
2066,rollerskates
2067,spoon
2068,panda
2069,pool
2070,pencil
2071,sailboat
2072,apple
2073,rhinoceros
2074,octagon
2075,empty
2076,mouth
2077,pencil
2078,pear
2079,spoon
2080,moustache
2081,shovel
2082,screwdriver
2083,sailboat
2084,rifle
2085,rifle
2086,pencil
2087,parrot
2088,octagon
2089,empty
2090,sailboat
2091,skateboard
2092,pillow
2093,penguin
2094,apple
2095,mouth
2096,moustache
2097,pear
2098,mouth
2099,mouth
2100,rollerskates
2101,peanut
2102,penguin
2103,pillow
2104,moustache
2105,rifle
2106,spoon
2107,penguin
2108,pool
2109,octagon
2110,rifle
